vertices,x,y
266111572,116.4088707,39.9245981
266111574,116.4045529,39.9263951
266111576,116.4111165,39.9265655
266111580,116.404469,39.925912
266111604,116.4056255,39.9296736
266111623,116.4041055,39.9314515
266111624,116.4056934,39.9314594
266111626,116.4056595,39.930645
266111640,116.3995473,39.9320946
266111650,116.4001186,39.9319664
266111653,116.4005434,39.9228909
266111654,116.4008014,39.9169658
266111655,116.4009101,39.9139032
266111656,116.4010405,39.9116304
266111657,116.4010896,39.9106714
266111658,116.4005796,39.9106513
266111936,116.4394693,39.9209481
266111938,116.4397462,39.9163443
266112062,116.4378772,39.9163332
266112064,116.4440733,39.9190871
266112217,116.4363926,39.9210914
266112219,116.4364306,39.9190707
266112274,116.4314339,39.9231176
266112275,116.4315926,39.9210469
266112276,116.4314696,39.9206783
266112277,116.4286634,39.9206436
266112285,116.426861,39.9128057
266112286,116.4271764,39.9114789
266112287,116.4272749,39.9107401
266112313,116.4246312,39.908851
266112314,116.4246731,39.9071688
266112315,116.4246233,39.9107386
266112330,116.4052059,39.9091491
266112331,116.4076343,39.9092162
266112347,116.4076737,39.9107002
266112348,116.4077418,39.9141345
266112396,116.4077153,39.9127864
266112409,116.4027665,39.9139367
266112411,116.402852,39.9116905
266112420,116.404813,39.9161936
266112527,116.4115866,39.9148839
266112544,116.4114797,39.9162678
266112545,116.4058676,39.9154972
266112589,116.3757989,39.9294417
266112653,116.3758057,39.9264209
266112660,116.3757649,39.9260148
266112661,116.3778985,39.9317618
266114404,116.3290079,39.9562747
266114471,116.3361479,39.9617377
266114472,116.3352758,39.9660656
266115575,116.3295913,39.9368664
266252113,116.2579158,40.0019071
268388723,116.2801094,40.0154977
268388724,116.2807179,40.0143264
268388848,116.2829521,40.0007062
268389104,116.2765174,40.000412
268389341,116.285939,39.9952615
268389402,116.2749578,39.9893137
268389409,116.2788855,39.9952587
268389421,116.2812022,39.9708235
268389424,116.2794913,39.9732493
268389427,116.2762727,39.9767669
268389432,116.2737815,39.9814517
268389447,116.276243,39.9958892
268389448,116.2764788,39.9962354
268389473,116.2775754,39.9969805
268389511,116.2930711,39.9887763
268389579,116.2863883,39.9926256
268389597,116.2895931,39.9923062
268389909,116.387202,39.9812017
268389953,116.3867208,39.9856548
268389954,116.3883498,39.9857103
268389992,116.395039,39.9862678
268390160,116.5111407,39.9486937
269351347,116.4776802,39.9940017
269351352,116.4752949,39.9874583
269351353,116.4750835,39.9839374
269351354,116.4802594,39.9887792
269351358,116.4689972,39.9845991
269422047,116.1799975,40.0807871
269422049,116.1789562,40.0826828
269422050,116.1787814,40.0829836
269422051,116.1752024,40.0871445
269422052,116.1730303,40.0899884
269422419,116.2128437,40.0668471
269422421,116.2233606,40.0681915
269422422,116.225178,40.0684315
269422423,116.2263109,40.0686901
269422424,116.2305039,40.06995
269422435,116.2675658,40.0861793
269422471,116.2926261,40.0938101
269422530,116.2948635,40.0891031
269422548,116.3058892,40.0750028
269422663,116.306673,40.0742709
269422666,116.3062353,40.0739851
269423363,116.3089105,40.0727186
269423364,116.3087203,40.0729685
269423427,116.3109944,40.0701467
269423463,116.3107531,40.072977
269423467,116.3094136,40.0721679
269423613,116.3110685,40.0700506
269423677,116.3197651,40.0700667
269423678,116.3197652,40.0699838
269423703,116.3157315,40.0790633
269423771,116.3197879,40.0834769
269423774,116.3238425,40.0699684
269424776,116.3106384,40.0694312
269427350,116.2914992,40.0934844
269427397,116.3151929,40.063901
269487136,116.3441133,40.0697522
269487180,116.2775766,40.0130068
269487711,116.4020191,39.9440041
269489736,116.4004661,39.9010351
269489741,116.4054771,39.9011965
269489742,116.4075167,39.9009758
269489746,116.4121343,39.900649
269489762,116.405545,39.8979413
269489894,116.4065109,39.8979443
269489895,116.4123205,39.8979444
269490574,116.4254318,39.9396274
269490578,116.4254608,39.9386211
269490773,116.4347919,39.9352106
269491201,116.389949,39.9348549
269491207,116.3865485,39.9321112
269491215,116.3871313,39.9375464
269491223,116.3885831,39.936924
269491225,116.3898366,39.9369575
269491723,116.3833449,39.9342552
269491725,116.3835006,39.9319854
269491726,116.3792753,39.9343217
269491729,116.3819253,39.9342685
269491779,116.3889986,39.9347223
269491782,116.389933,39.9351535
269491783,116.3890113,39.9351381
269491787,116.3898843,39.9360646
269492607,116.2761573,39.9962007
269492612,116.2771205,39.9973145
269493040,116.2668495,40.0042138
269510520,116.4722796,40.0046901
269510522,116.4764995,40.0042896
269616427,116.4785952,39.9225468
269616548,116.4721523,39.9227183
269700801,116.4104419,39.94409
271818084,116.1788052,39.9279481
271818092,116.167362,39.9249333
271818104,116.1659328,39.9285652
271818106,116.1629309,39.9284846
271818117,116.1642337,39.933638
271818123,116.1564499,39.9340277
271818124,116.1563907,39.9359201
271824592,116.1923321,39.9941343
271824596,116.1971496,39.9928976
271854972,116.4616232,39.8748837
271855272,116.4499,39.8748589
271855273,116.4447293,39.8748632
271855327,116.4497949,39.8701331
271855354,116.4446856,39.8701301
271855355,116.4448837,39.8832588
272441317,116.31095,39.977771
272624597,116.4443356,39.9345228
273089459,116.4551302,39.8790601
273089666,116.4392459,39.8818276
273089669,116.4383817,39.8817811
274598780,116.3101875,40.0313801
274598784,116.3096296,40.0312618
274598878,116.3102672,40.0326133
274599275,116.33159,40.0847483
274845679,116.3711108,39.9602476
274845696,116.3885629,39.9617787
274845711,116.3960103,39.9619555
274845718,116.3993851,39.9607015
274845720,116.4015869,39.9606413
274845722,116.4120268,39.9606424
274921512,116.3083889,40.0310784
274921514,116.3066637,40.0307673
274921519,116.3058639,40.0317353
274921520,116.3056668,40.0317004
274942312,116.2765514,40.0199666
274942453,116.2762741,40.0200293
274942488,116.2764639,40.0200555
276094604,116.304357,39.8995379
276094647,116.3314452,39.8476688
276094650,116.3239581,39.8477363
276094656,116.3171293,39.850162
276094660,116.3129061,39.8545013
276094700,116.3366223,39.8478157
276094701,116.3352502,39.8477073
276094705,116.4013695,39.8557649
276094709,116.3893717,39.8558759
276302748,116.5972411,40.0311158
276320628,116.5704566,40.0343103
276320714,116.5588183,40.0315241
276320715,116.5739214,40.0333217
276320745,116.6091613,40.0390302
276320775,116.6107835,40.0431612
276320777,116.6104194,40.0457184
276581277,116.3291822,39.9430457
276581852,116.3093411,40.0351634
276581853,116.309558,40.0346405
276581854,116.3098963,40.0347494
277313410,116.267889,39.9455762
277313414,116.1942951,39.942803
277313422,116.194004,39.9306975
277313438,116.2700591,39.9554915
277313444,116.2680035,39.9463192
277313463,116.2310893,39.9531795
277313465,116.1795231,39.9262541
277313499,116.2936267,39.9581001
277313507,116.2685547,39.9482795
277313585,116.193638,39.934376
277313591,116.1943025,39.9414666
277313595,116.2079699,39.9543595
277313611,116.2691031,39.9633777
277313620,116.2903428,39.9729691
277313625,116.2918925,39.9576073
277313641,116.2700743,39.9553474
277313651,116.2678979,39.945478
278867538,116.606815,40.0526452
278867540,116.6059162,40.0522275
278867542,116.6055325,40.0513401
278867609,116.6060067,40.0518285
278868041,116.6113377,40.0432367
279720936,116.2992124,40.0444349
279723831,116.2983182,40.0460194
279723925,116.2981483,40.0459593
279855121,116.2676192,39.9687079
279855139,116.2699917,39.9684423
279855208,116.2563761,39.9722146
279857177,116.2719923,39.9704799
279857191,116.268091,39.9412697
280038339,116.2304215,40.070113
280038372,116.2913868,40.0936218
280038374,116.210771,40.0669396
280038428,116.2128178,40.0670208
280038549,116.2250924,40.0686244
280038589,116.2529125,40.0768538
280038661,116.2237628,40.0684437
280039203,116.270134,40.0870143
280447339,116.1532921,39.9283952
280887666,116.5155899,39.9615697
280957413,116.4554065,39.9132839
281141264,116.1858975,39.9971747
281141300,116.1913146,39.9948525
281141893,116.1891172,39.9946798
281142178,116.1941202,39.939708
281923887,116.3128073,40.0288271
281924152,116.3101436,40.0283505
281924817,116.3092354,40.0304063
281925046,116.3080387,40.0321994
281925340,116.3085236,40.0310433
282228883,116.3052862,40.035109
282228912,116.305276,40.0352223
282228944,116.3088368,40.0360923
282228971,116.3051897,40.0375584
282228984,116.3037331,40.0400195
282228986,116.3009779,40.0447613
282229023,116.3067936,40.0356363
282229092,116.3069041,40.0354113
282238578,116.3071204,40.0291873
282238669,116.3075643,40.0296353
282239013,116.306883,40.0308129
282239056,116.3087919,40.0361574
282473277,116.3007212,40.0419243
282473291,116.3005552,40.0418634
282473293,116.3023175,40.0424819
282473298,116.281399,40.0482048
282473300,116.2894333,40.0438694
282473759,116.2903333,40.0442667
282473881,116.2909238,40.0451938
282474130,116.2894725,40.0506468
282474348,116.306874,40.0354881
282476418,116.308939,40.0359521
283333990,116.3068312,40.0355572
286237396,116.2147725,39.9919081
286238751,116.2175578,39.9921517
286243188,116.2177465,39.9925743
286249190,116.2162689,39.9905501
286252169,116.2169114,39.9917519
286252266,116.2164114,39.9919779
286252347,116.2159393,39.9919814
286252452,116.2155586,39.9917994
286252559,116.21528,39.9914178
286252645,116.2150497,39.9918303
286252811,116.3074483,40.0248893
286252846,116.307015,40.0277633
286253127,116.3080711,40.019408
286253166,116.3074388,40.0249746
286253197,116.3075883,40.0249839
286253282,116.3101005,40.0166551
286277198,116.3344604,40.0369113
286277206,116.3353896,40.0358266
286277510,116.3149778,40.0355513
286278163,116.3184871,40.0342655
286278473,116.3174012,40.0346688
286278583,116.3133481,40.0465325
286278972,116.3103458,40.0515106
286279197,116.3091642,40.0471574
286279242,116.3073769,40.0494227
286279262,116.3179646,40.049991
286279284,116.3300161,40.035462
286279297,116.3300735,40.0353838
286279326,116.3180922,40.0500859
286279331,116.3301479,40.0355122
286279347,116.3335842,40.0368224
286279348,116.3350515,40.0374183
286279363,116.334982,40.0375115
286279364,116.3344885,40.0371799
286279473,116.3054881,40.0284772
286387031,116.2868267,40.0519655
286387033,116.2914369,40.0529706
286387034,116.2919828,40.0510668
286387069,116.2958695,40.0431204
286387070,116.2974842,40.0437085
286387071,116.2999204,40.0445099
286387072,116.3023896,40.045189
286387076,116.3009358,40.0448314
286387081,116.3090055,40.0036237
286387088,116.3121842,40.0113558
286387098,116.3089938,39.998596
286387102,116.3096863,39.990826
286387105,116.3101288,39.9844254
286387106,116.2996104,39.9841684
286387107,116.3103357,39.9844314
286620232,116.4077314,39.8606126
286620233,116.4155486,39.8608041
287329242,116.3834487,39.8698357
287330770,116.3955433,39.8703567
287331502,116.4376373,39.8966198
287334202,116.4271779,39.9467585
287334687,116.3990296,39.8705296
287334692,116.4379795,39.8935551
287335484,116.3955009,39.8260791
287335505,116.3951499,39.8260466
287336209,116.3939155,39.8710923
287338784,116.3955706,39.8695604
287344652,116.2985248,40.0487242
287959434,116.3480798,39.8674404
287959443,116.3426141,39.8672933
287959450,116.3432862,39.8668213
287961466,116.342545,39.8694716
287961469,116.3424818,39.8688574
287961472,116.3419275,39.863118
287962022,116.3423344,39.8647683
287963528,116.3448056,39.8667153
287963530,116.350903,39.8669388
287963826,116.3418573,39.8668032
287963831,116.3423822,39.8672571
287964068,116.3431653,39.8667074
287964073,116.3424903,39.8662811
287964221,116.3402937,39.8666916
287964225,116.3422264,39.8656701
287964816,116.3398813,39.8668111
287967299,116.3359983,39.8665297
287967316,116.3417124,39.865828
287967322,116.3438674,39.8657484
287967328,116.3481365,39.8666073
287967339,116.3421585,39.8631737
287967367,116.3433432,39.8654978
287967371,116.3419545,39.8655133
287967825,116.3480331,39.8682424
287971177,116.3418553,39.8637875
287971183,116.3413523,39.8603129
287971184,116.3412825,39.8598321
287972514,116.3419932,39.859747
287972518,116.3420343,39.8602464
287972526,116.342408,39.8638586
288038474,116.3546711,39.8672399
288038478,116.3797232,39.8696368
288039476,116.3579079,39.8689364
288039477,116.3581144,39.8689496
288039478,116.3591673,39.868972
288039493,116.3788878,39.8704303
288040386,116.3842585,39.8708037
288040391,116.3815294,39.8702757
288040399,116.3813801,39.8704508
288040401,116.3815017,39.870964
288040409,116.3816852,39.8703764
288040543,116.3789781,39.8697268
288040570,116.3816662,39.8709684
288041468,116.3843076,39.8700226
288044603,116.368077,39.869572
288044631,116.3680592,39.8771022
288044923,116.3476305,39.8763986
288044924,116.3470336,39.8883347
288045051,116.3573203,39.8880201
288045055,116.3575952,39.8767851
288046085,116.4104327,39.8958556
288046105,116.4107671,39.897926
288046232,116.4107774,39.8958679
288190895,116.3386751,39.9853269
288193610,116.2956889,39.9838517
288194124,116.2920849,39.9835157
288195033,116.2887808,39.9824045
288368609,116.4616902,40.0036523
288368610,116.4613834,40.0103185
288368623,116.4594094,40.0146311
288368648,116.3359245,40.0371861
288368649,116.4469819,39.995651
288368656,116.4617638,39.9958439
288368665,116.4642497,39.9914217
288368670,116.4618135,40.0003803
288368677,116.4612058,40.0145769
288368681,116.4620058,39.9959123
288368715,116.4609206,40.014601
288368740,116.3395064,40.0323037
288368750,116.335509,40.0377065
288368756,116.3351451,40.0381772
288448004,116.2939183,40.044216
288448358,116.2960191,40.043179
288448412,116.2959715,40.0432548
288448457,116.2933328,40.0475093
288448606,116.2923418,40.0505445
288448625,116.2989828,40.0383827
288448649,116.291598,40.0530309
288448664,116.2949669,40.0448728
288448764,116.29241,40.0435904
288448791,116.2922305,40.0438476
288467965,116.2818505,40.0480509
288468737,116.2987835,40.0383124
288739173,116.3721473,39.8559988
288739192,116.3724068,39.8586806
288739197,116.3706334,39.8597461
288739199,116.3773959,39.8559963
288742134,116.3812848,39.8638425
288744280,116.380664,39.8622363
288746261,116.3661998,39.8556622
288747253,116.3587821,39.8543627
288747268,116.3588706,39.8524108
288747269,116.3589829,39.85229
288747273,116.3595632,39.8523545
288747275,116.3595628,39.8535935
288747278,116.3579598,39.8531641
288747285,116.3580791,39.8523781
288747288,116.3587427,39.8523876
288747289,116.3586647,39.8541596
288747291,116.3567442,39.8536487
288747293,116.3569089,39.8532675
288747313,116.3530696,39.8766357
288858511,116.2368468,39.9476412
288862262,116.5162311,39.8996324
288862268,116.5173262,39.8996194
289094963,116.3052092,40.0330517
289114266,116.4937731,39.8164954
289119411,116.5025825,39.8202955
289119439,116.4891399,39.8152425
289121821,116.4774681,39.8455501
289122347,116.4745256,39.8428801
289122353,116.4739199,39.8389059
289122357,116.4763933,39.8369951
289122642,116.4701542,39.8430839
289124107,116.4702614,39.8427599
289124801,116.468696,39.8384413
289124805,116.47401,39.8418914
289124811,116.4774328,39.8448966
289129106,116.4697787,39.8387513
289129111,116.4718159,39.8397137
289129120,116.4732377,39.8411537
289129150,116.4728707,39.8405776
289129184,116.4747106,39.841682
