vertex_1,vertex_2,length,haversine
529963465,4685287122,15.855,0.01585536867306025
529963465,1420010764,331.433,0.33143322759749355
529963466,1653906131,311.039,0.3110386188704879
529963466,529963467,455.102,0.45508851238301623
529963466,7124116842,300.93,0.30092551252050564
529963466,529963463,332.841,0.33277646615201134
529963467,5260536130,310.273,0.31027244769560086
529963467,529963462,334.779,0.3347791428265964
529963467,5260536176,260.999,0.2608013014495545
529963467,529963466,455.102,0.45508851238301623
529963468,605040400,341.048,0.3410477892337648
529963468,2499307885,318.646,0.31864570267431686
529963468,1420010764,258.14300000000003,0.25814322696624353
529963468,1420010765,460.78,0.4607754020909964
529963563,605040438,617.641,0.6176412924218234
529963563,1653906129,45.592,0.0455917146392101
529963563,1420010765,393.14000000000004,0.39314046752743825
529963927,1270209754,403.204,0.40320445575336955
529963927,529963991,536.178,0.5360993777767498
529963927,529963934,1152.158,1.1516661276122977
529963927,1270200573,809.254,0.6606163916964045
529963934,381938363,394.784,0.39478416614769557
529963934,381938511,149.775,0.14977495527524176
529963934,529963927,1152.158,1.1516661276122977
529963940,1654019147,144.051,0.1440510825934662
529963940,1652645999,71.348,0.07134786516355811
529963940,1654019154,1401.445,1.4014448029309106
529963942,2499512683,347.457,0.3456038128534706
529963942,529963944,429.13300000000004,0.42875323113292296
529963942,2499512706,251.249,0.25124866500491755
529963944,2409480067,1164.9850000000001,1.0023079583863983
529963944,2499512712,279.65999999999997,0.26122477552440226
529963944,529963942,429.133,0.42875323113292296
529963991,529963927,536.178,0.5360993777767498
529963991,1270200558,1318.872,1.3186845757794936
529964605,700759250,429.513,0.42951311764860395
529964605,2207736126,133.102,0.1331015653983835
529964605,605762236,620.777,0.6087712313205844
529964605,529964610,623.1460000000001,0.6228846542828528
529964610,2133036421,402.06199999999995,0.4017319403637078
529964610,2133036259,360.04499999999996,0.35762057106052614
529964610,529964611,258.81,0.25878693790214957
529964610,529964605,623.1460000000001,0.6228846542828528
529964611,2133036142,353.522,0.3535219143660944
529964611,2133036193,302.659,0.30208506676743874
529964611,529964797,347.235,0.34575002438981894
529964611,529964610,258.81,0.25878693790214957
529964797,2641245077,282.324,0.28232399960629584
529964797,2641245082,348.8,0.34879958772063
529964797,529964799,276.76099999999997,0.27659618211874165
529964797,529964611,347.235,0.34575002438981894
529964799,2641245263,100.215,0.10021475978675196
529964799,529964800,180.094,0.18007806746772043
529964799,529964797,276.76099999999997,0.27659618211874165
529964800,5413867251,712.188,0.7121859615155757
529964800,2641245074,817.388,0.699193749837762
529964800,529964802,589.22,0.5887407162136029
529964800,529964799,180.094,0.18007806746772043
529964802,529964803,132.823,0.13282323723058612
529964802,1226501177,1000.4240000000001,0.9710083960650342
529964802,529964800,589.22,0.5887407162136029
529964803,604968605,116.637,0.1166369908562197
529964803,700014684,618.649,0.6186488401049413
529964803,529964802,132.823,0.13282323723058612
529964808,1226477048,313.061,0.3130614033506655
529964808,1226476857,370.442,0.37043071919127163
529964808,528899748,365.83,0.3645586041673703
529964808,2500456760,280.04400000000004,0.2799128819892949
529964988,1652645560,318.496,0.3184963775218699
529964988,529964994,252.738,0.2527384297385456
529964988,529964989,364.92,0.3649202623752707
529964988,1226477048,425.65999999999997,0.4248136130665647
529964989,1652645620,294.547,0.29454722554423135
529964989,1174530215,337.324,0.33732441987024314
529964989,529964988,364.92,0.3649202623752707
529964989,529965000,279.987,0.27998776174274076
529964994,529964988,252.738,0.2527384297385456
529964995,1652645560,11.176,0.01117553384313264
529964995,1652645559,44.338,0.04433778903768865
529965000,701120338,339.481,0.3394805525852866
529965000,529964989,279.987,0.27998776174274076
529965000,701721827,1562.5859999999998,1.5610713326967496
529965075,1226501088,129.254,0.1292536989055223
529965075,1174550718,218.961,0.21896118085836672
529965075,1270192939,345.85,0.21666272081691512
529965093,381938622,805.728,0.7784771171038621
529965093,2499536631,590.517,0.5905145571913556
529965093,1226476759,609.783,0.6097826659944209
529965119,4160214689,208.346,0.20834627205074907
529965119,2499536631,6.994,0.006994299942749505
529965119,381938556,535.539,0.5120376959248591
529965131,1174550718,331.348,0.3313475524890124
529965131,1226501013,344.584,0.3445839219291795
529965131,2499536630,7.095,0.0070949966167257695
529965307,529965435,302.333,0.30233243292290257
529965312,8402144543,613.568,0.6134600042069474
529965312,8718843603,478.679,0.34043409986800155
529965435,2500598177,407.107,0.40710683425338456
529965435,2500598174,8.302,0.008301685988012673
529965435,2500598145,288.396,0.28839227874193046
529965461,529965463,241.484,0.24148375299733502
529965461,2293380466,476.75,0.4766523807909342
529965461,2409382099,443.539,0.33945065358612597
529965461,2500598174,358.585,0.3585840142190008
529965463,529965461,241.484,0.24148375299733502
529965463,2500598194,15.983,0.015982889679584753
529965463,2409382099,249.808,0.249094129441391
529969686,529969693,12.109,0.012109252309165496
529969686,321939122,712.492,0.7124855142261752
529969693,1858839604,23.662,0.02366158218190925
529969693,1361170200,13.299,0.013299030000058889
529969707,340056192,35.815,0.03581501614971853
529969707,340057248,349.544,0.3494819997604169
529969713,604824949,120.292,0.12029242922801607
529969845,1858839609,21.402,0.02140211182476179
529969845,1840794443,12.11,0.012109651564015264
529969849,1745111616,69.947,0.06994719807478138
529969849,1942546508,228.381,0.2282220941760316
529970346,746804843,189.849,0.18984884952262737
529970346,1745111629,56.527,0.05652656965877205
529970347,981019372,89.045,0.08904460370412313
529970350,340060781,522.2769999999999,0.5221070567495018
529970350,529970356,324.502,0.32444482421135795
529970356,4839505829,109.962,0.1099616744994654
529970356,1858839624,19.515,0.019515213434785884
529970733,325683370,49.623,0.04962278652441808
529970733,1720249437,18.624,0.018624184481386623
529970919,2458170216,102.321,0.09937398688046424
529970919,2458170180,84.654,0.08463007639849843
529971074,1038275232,185.68599999999998,0.17603370940581323
529971074,604768008,140.76999999999998,0.1407686492050844
529971271,734419459,143.746,0.1437459647559604
529971271,529971272,109.38,0.10918201135103933
529971271,529973609,287.528,0.28589696535612
529971272,529971273,97.231,0.09723106592490702
529971272,734419245,211.069,0.21106910134482607
529971272,529971271,109.38,0.10918201135103933
529971273,529971272,97.231,0.09723106592490702
529971273,734417814,82.473,0.08247315088347233
529971273,1599719710,22.306,0.02230570331691404
529971275,529971277,223.827,0.22382041689983528
529971275,734169315,59.523999999999994,0.053923138695957405
529971277,734418960,74.414,0.07441413036556448
529971277,288044924,47.041,0.04704089531833509
529971277,734418365,181.595,0.18159462449376765
529971430,1325550810,131.079,0.13107922115644136
529971430,1207046845,15.493,0.015493028994299753
529971430,3343128796,118.736,0.11873111269834856
529971447,734418767,156.381,0.15638081656374006
529971447,734419059,125.341,0.12534103825325868
529971447,1325550735,149.278,0.14927855815696428
529971524,533660726,45.206,0.04520560875539755
529971524,287967825,407.07,0.40707002767373535
529971524,734418767,117.262,0.11726170109169767
529973609,734418144,74.725,0.0747246215622955
529973609,734418642,83.416,0.08341601841329489
529973609,529971271,286.15700000000004,0.28589696535612
529973609,529973652,94.91499999999999,0.09458928311073607
529973652,529973654,180.795,0.1807950407625842
529973652,734417920,200.674,0.20067386268703172
529973652,529973609,94.91499999999999,0.09458928311073607
529973654,529973657,191.986,0.1919860454386637
529973654,529973652,180.795,0.1807950407625842
529973654,734418933,155.078,0.15507818813160626
529973654,734419160,127.619,0.12758141969475295
529973657,734418451,124.3,0.12430031019648025
529973657,528952328,326.21,0.32621017726898
529973657,529973654,191.986,0.1919860454386637
529973693,1737609903,148.776,0.14877574645967467
529973693,734417805,108.439,0.10843861431007065
529973693,529973717,207.019,0.20701874586401456
529973717,1737609890,147.873,0.14787313249369338
529973717,529973693,207.019,0.20701874586401456
529973717,734419322,153.49,0.15349015747445607
529973871,754517016,164.149,0.16414912046457933
529973873,1679949288,143.956,0.1439558846237027
529974025,1410708956,9.3,0.009300484964584781
529974025,288039477,160.84300000000002,0.16083115556848945
529974154,1202993084,80.742,0.08072874349566452
529974160,1056760437,14.608,0.014608205019773174
529974160,1747330277,207.243,0.2072407493408311
529974162,1202992882,78.38,0.07837922678110265
529974162,1202992854,314.44300000000004,0.31442336449961106
529974165,288038478,38.947,0.03894730917527424
529974169,529974170,418.234,0.4182130727420768
529974170,1202992849,96.899,0.09689915648723782
529974170,287338784,97.901,0.06580226198884565
529974456,6286184813,39.962,0.03996247146016271
529974456,287331502,53.512,0.053512053127507335
529974457,754403555,121.321,0.12132116877118901
529974461,754397185,297.365,0.2973651676075675
529974461,1201534019,156.67000000000002,0.15557992529159667
530636022,1861654996,9.652,0.009651736732291728
530636022,733858826,254.454,0.254446072524712
530636022,733859077,83.8,0.08071517445483734
530638424,530638431,80.56,0.08056016268833333
530638424,1190930447,148.984,0.14898417186679402
530638431,340244224,80.205,0.08020533922903451
530638431,530638424,80.56,0.08056016268833333
530638431,340417047,267.702,0.26673465426721077
530639972,734045544,76.918,0.07691772328511934
530639972,1190930411,128.619,0.1285668475860246
530640422,1599968918,13.137,0.013136735758163464
530640422,331881313,59.583,0.05936258925675818
530640429,1292883481,119.805,0.11978030099898533
530640429,1679867247,112.547,0.1117060095563274
530640454,1292883527,113.212,0.11321159756356122
530640454,1891268458,100.482,0.10048121358474739
530640471,331880522,36.937,0.036937370638570236
530640471,1415627416,14.812000000000001,0.014812166389528997
530640481,530640482,28.899,0.02889923835588935
530640481,72843112,44.269,0.04426922617823821
530640482,1419861920,79.266,0.07926631041143208
530640482,1419861920,81.114,0.07926631041143208
530640485,1292883526,86.715,0.08671458109148134
530640485,1292883527,109.852,0.10829505343893797
530640492,656184326,156.714,0.15634421376479177
530640495,734045809,105.664,0.10502720410506519
530640501,656071806,215.424,0.21520282420315343
530640501,530639972,267.73699999999997,0.2633600159635437
530640508,1190930475,30.388,0.030387726991502252
530640508,734046234,74.371,0.07437069598504245
530640513,734045563,122.346,0.12046963818790316
530640513,734045769,136.245,0.13619074457944727
530640527,530641439,177.329,0.17732924667804126
530640527,390934223,147.233,0.14723307608095282
530640527,331881293,120.89399999999999,0.12048359512274316
530640527,331881289,212.983,0.21298325992031975
530640569,734045545,105.695,0.10569450858207434
530640569,734045332,88.41,0.0884100014333969
530640569,530641386,107.366,0.10736574225068829
530640569,734045328,86.419,0.08641892627454391
530640572,530640574,152.002,0.1519594733827167
530640572,530641145,181.248,0.18017455760258191
530640572,1414035105,335.224,0.3352235029369235
530640572,734045522,311.026,0.22166003172169985
530640574,1298068623,171.555,0.1715548369987512
530640574,530640572,152.002,0.1519594733827167
530640842,530641386,218.167,0.21816654884292763
530640842,530641144,191.021,0.1910205866376499
530640842,530641145,117.386,0.11424356898334623
530640850,530641386,204.188,0.2041875436454947
530640850,252853519,210.26,0.21025966209611038
530641144,380764727,84.183,0.08418314538248216
530641144,530640842,191.021,0.1910205866376499
530641145,734045522,159.368,0.15936760963503926
530641145,530640572,181.248,0.18017455760258191
530641145,734045545,102.686,0.1025990616886953
530641145,530640842,117.386,0.11424356898334623
530641329,530641144,219.154,0.21908904144505337
530641329,530641386,182.95,0.1829493956656995
530641386,530640850,204.188,0.2041875436454947
530641386,530640842,218.167,0.21816654884292763
530641386,530640569,107.366,0.10736574225068829
530641386,530641329,182.95,0.1829493956656995
530641405,734046291,88.536,0.08853621834713403
530641405,734045906,106.149,0.10614929938791033
530641405,734045328,96.695,0.09669478848713876
530641405,530641407,58.4,0.05840007511293952
530641407,530641405,58.4,0.05840007511293952
530641407,530640422,197.99,0.1979637653552677
530641437,530641439,87.776,0.08777613624292738
530641437,1599968928,158.587,0.1585868871493919
